"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",1.23556850456694,0.395842164789806,0.681944440795185,NA,NA,NA,NA,NA,NA,NA,NA
"2",1.23209013715652,0.373913523921475,0.619811403214086,NA,NA,NA,NA,NA,NA,NA,NA
"3",1.23470278851193,0.538022514270162,0.90683737910054,NA,NA,NA,NA,NA,NA,NA,NA
"4",1.12773178977095,0.102881183779707,0.235214777010121,NA,NA,NA,NA,NA,NA,NA,NA
"5",0.503226509321604,0.067486739998214,0.0993708946455134,NA,NA,NA,NA,NA,NA,NA,NA
"6",1.2248211005301,0.195767195990296,0.316941920144742,NA,NA,NA,NA,NA,NA,NA,NA
"7",1.21999166899251,0.0971585770740417,0.155661667894286,NA,NA,NA,NA,NA,NA,NA,NA
"8",1.22646925046233,0.0437038010893092,0.0800676403275999,NA,NA,NA,NA,NA,NA,NA,NA
"9",0.0447852466588065,0.00421879086500591,0.0140657785378182,NA,NA,NA,NA,NA,NA,NA,NA
"10",1.23086132986893,0.289599631742767,0.477532525382806,NA,NA,NA,NA,NA,NA,NA,NA
"11",1.23560374362707,0.0610045213127766,0.104750434362268,NA,NA,NA,NA,NA,NA,NA,NA
"12",1.23286112043397,0.0734982343017413,0.130545114118923,NA,NA,NA,NA,NA,NA,NA,NA
"13",0.720910559802316,0.0671634093227982,0.095492373007743,NA,NA,NA,NA,NA,NA,NA,NA
"14",0.976939145538207,0.0256141383158721,0.0768785259717838,NA,NA,NA,NA,NA,NA,NA,NA
"15",1.23542294133271,0.091280223425208,0.158002309227278,NA,NA,NA,NA,NA,NA,NA,NA
"16",1.23232470634344,0.112126970431879,0.186072978750991,NA,NA,NA,NA,NA,NA,NA,NA
